0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54
0.029 0.0824 0.0015 0.002 4.5343 21.0545 0.466 0.0001 0.0861 353.697 126.945 296.0 0.0 2.8305 7.4551 832.0 296.0 375.1376 0.0186 0.068 0.0005 0.0002 5.7869 35.673 0.4971 0.0001 0.07 992.1194 506.1168 1208.0 486.2928 -0.1585 -1.8148 1536.0 296.0 1112.0395 0.0125 0.053 0.0005 0.0004 7.1576 54.5845 0.466 0.0001 0.0542 781.44 516.7255 488.0 284.6592 0.4988 -1.5807 1536.0 296.0 935.4056 0.0
0.0686 0.1032 0.0019 0.0027 1.584 1.8141 0.3992 0.0001 0.1231 437.3542 411.8053 253.0 37.065 2.1131 3.1247 1676.0 228.0 597.7702 0.0625 0.0806 0.03 0.0443 1.765 3.8964 0.3976 0.0001 0.1014 250.3846 32.2443 228.0 8.8956 1.0784 0.0786 339.0 216.0 252.4127 0.0338 0.0598 0.0004 0.0004 1.83 2.4608 0.2511 0.0001 0.0685 340.13 299.7641 245.0 25.2042 3.4905 11.4541 1676.0 216.0 452.3808 0.0
0.7366 1.4038 0.1352 0.1997 2.3752 5.2472 5.7503 0.0001 1.5555 253.0 33.6303 228.0 0.0 0.8578 -0.8918 313.0 228.0 255.1199 0.2018 0.4767 0.0401 0.0592 3.5903 14.1949 2.917 0.0001 0.5148 285.3544 41.147 282.0 0.0 0.353 -0.6166 361.0 228.0 288.2686 0.1594 0.431 0.0019 0.0026 4.108 18.8874 2.917 0.0001 0.4575 278.56 41.6875 282.0 35.5824 0.4499 -0.6375 361.0 228.0 281.6312 0.0
0.267 1.536 0.0033 0.0048 6.1694 36.9814 10.2143 0.0001 1.5417 468.8636 394.1582 277.0 81.543 1.782 2.2298 1676.0 222.0 609.6416 0.4611 2.2768 0.0039 0.0056 5.076 24.8999 13.9931 0.0001 2.303 483.7143 498.5074 216.0 0.0 1.3956 0.1441 1602.0 216.0 691.4127 0.2582 1.7121 0.0012 0.0015 7.0278 49.0929 13.9924 0.0001 1.723 477.18 453.4266 222.0 8.8956 1.5645 0.91 1676.0 216.0 656.689 0.0
0.1768 0.3174 0.0005 0.0007 1.6856 1.5876 1.0971 0.0001 0.3601 251.093 62.0571 240.0 23.7216 2.2703 3.5812 429.0 216.0 258.4748 0.0408 0.1713 0.0005 0.0004 5.0086 24.8009 1.0694 0.0001 0.1746 1359.947 562.4953 1676.0 0.0 -1.196 -0.5088 1676.0 222.0 1469.798 0.0764 0.2146 0.0005 0.0004 3.1118 9.1212 1.0694 0.0001 0.2268 883.14 696.4315 431.5 319.5003 0.2443 -1.9208 1676.0 216.0 1122.543 0.0
0.0251 0.0337 0.0023 0.0033 1.0144 -0.214 0.122 0.0001 0.0417 743.6327 647.1904 259.0 54.8562 0.5688 -1.5912 1676.0 222.0 981.4769 0.0254 0.0326 0.0024 0.0033 0.8653 -0.4765 0.1225 0.0001 0.0411 298.7255 153.5973 216.0 0.0 2.0091 2.8362 734.0 216.0 335.2111 0.0129 0.0253 0.0006 0.0007 1.9329 2.8789 0.1201 0.0001 0.0283 516.73 514.7447 224.0 11.8608 1.5313 0.6468 1676.0 216.0 727.5454 0.0
5.9356 8.3414 1.1572 1.7036 1.3096 0.7104 28.8178 0.0001 10.1401 411.3143 133.4307 320.0 29.652 0.5484 -1.5498 624.0 288.0 431.8269 3.2197 4.5156 0.2715 0.4025 1.1788 -0.1244 14.195 0.0001 5.5175 318.9231 52.6585 304.0 23.7216 -0.1622 0.2374 400.0 205.0 323.1752 2.0928 3.8017 0.1586 0.2347 1.8067 1.8787 13.3589 0.0001 4.323 351.26 99.3408 304.0 23.7216 1.4411 1.4766 624.0 205.0 364.902 0.0
0.029 0.0697 0.0036 0.0048 3.3249 11.4896 0.3563 0.0001 0.0746 299.2432 52.7791 288.0 0.0 4.7914 22.9455 592.0 288.0 303.7382 0.017 0.062 0.0018 0.0021 4.8799 23.2614 0.3653 0.0004 0.0638 1636.317 176.8474 1664.0 0.0 -7.0916 50.7283 1664.0 288.0 1645.695 0.0107 0.0357 0.0007 0.0007 4.2889 18.3195 0.2076 0.0001 0.0371 1141.6 664.4827 1664.0 0.0 -0.4877 -1.768 1664.0 288.0 1319.232 0.0
1.0577 3.3591 0.0097 0.0143 3.5737 12.0073 16.254 0.0001 3.4782 414.1622 111.2059 352.0 71.1648 0.6278 -1.2671 608.0 300.0 428.4423 0.7573 2.2163 0.0005 0.0007 2.859 6.5705 8.5306 0.0 2.3254 406.6508 313.864 304.0 23.7216 2.9676 7.7591 1600.0 205.0 512.1638 0.4781 1.7191 0.0005 0.0006 3.9323 14.5457 8.5306 0.0 1.7761 409.43 257.301 320.0 47.4432 3.386 11.8857 1600.0 205.0 482.8816 0.0
0.0135 0.0326 0.0012 0.0013 2.6022 5.559 0.1261 0.0002 0.0349 269.6111 134.8691 228.0 0.0 2.8756 6.4815 710.0 228.0 300.6236 0.0076 0.0235 0.0005 0.0003 3.4978 11.7899 0.1257 0.0001 0.0246 1452.625 486.8158 1676.0 0.0 -1.8678 1.7568 1676.0 228.0 1530.819 0.0049 0.0185 0.0004 0.0003 4.6848 22.5714 0.1248 0.0001 0.019 1026.74 694.9454 1676.0 0.0 -0.1963 -1.9144 1676.0 228.0 1237.867 0.0
0.4793 1.6827 0.0091 0.013 5.0151 26.3767 10.4929 0.0001 1.7307 641.907 522.519 486.0 376.5804 1.0177 -0.5691 1676.0 222.0 823.8454 0.3616 1.1502 0.0024 0.0034 4.1271 18.4902 6.9986 0.0001 1.196 568.8596 354.1545 576.0 231.2856 1.3453 1.6942 1676.0 216.0 668.4507 0.2061 0.8716 0.0014 0.0018 5.8185 37.7241 6.9986 0.0001 0.8914 600.27 433.7027 576.0 460.3473 1.2774 0.6105 1676.0 216.0 739.2842 0.0
0.0488 0.0504 0.0769 0.1133 0.2664 -1.4842 0.1561 0.0001 0.0697 344.9302 9.0984 345.0 5.9304 0.3873 -0.7796 361.0 334.0 345.0474 0.0368 0.0454 0.0019 0.0026 0.5751 -1.3828 0.1346 0.0001 0.0582 274.8596 48.339 301.0 41.5128 -0.1209 -1.9078 329.0 216.0 279.0045 0.0218 0.0384 0.0007 0.0008 1.3708 0.2195 0.1333 0.0001 0.0439 304.99 50.7192 329.0 23.7216 -0.8429 -0.9768 361.0 216.0 309.1369 0.0
0.0097 0.0164 0.0011 0.0013 2.4647 7.1152 0.0846 0.0002 0.0189 906.7143 630.4439 543.0 484.8102 0.3331 -1.7757 1676.0 216.0 1100.672 0.0089 0.0092 0.0056 0.0063 1.2711 1.287 0.0419 0.0001 0.0128 557.9216 498.5249 470.0 367.6848 1.5057 0.6212 1646.0 222.0 744.9366 0.0047 0.0076 0.0009 0.0011 2.2104 5.2025 0.0419 0.0001 0.0089 728.83 590.7075 481.0 383.9934 0.8459 -1.0959 1676.0 216.0 936.2901 0.0
0.5814 0.9999 0.0501 0.0743 1.988 3.2284 4.2565 0.0002 1.1465 411.3721 347.5431 232.0 14.826 2.1672 4.005 1596.0 222.0 535.9144 0.4393 0.9322 0.0111 0.0162 2.5928 6.1351 4.2205 0.0002 1.0231 552.5965 492.8134 282.0 97.8516 1.3236 0.066 1596.0 216.0 737.5413 0.2504 0.6385 0.0078 0.0114 3.5249 12.7162 3.7224 0.0002 0.6829 491.87 439.9529 257.0 53.3736 1.6657 1.3072 1596.0 216.0 658.452 0.0
0.0476 0.0406 0.0368 0.0133 2.0929 4.8127 0.2012 0.0005 0.0622 1653.2941 92.1894 1676.0 0.0 -3.5858 11.1895 1676.0 1290.0 1655.7869 0.0287 0.0462 0.0003 0.0003 1.933 4.2665 0.2083 0.0001 0.0541 235.3182 21.409 228.0 0.0 2.5008 4.3202 297.0 228.0 236.2754 0.019 0.0297 0.0004 0.0004 2.0273 4.8804 0.1541 0.0001 0.0351 717.43 677.4087 228.0 0.0 0.6795 -1.5356 1676.0 228.0 984.3777 0.0
0.1175 0.2561 0.012 0.0148 2.2168 3.4549 0.8589 0.0006 0.2759 284.8 4.021 288.0 0.0 -0.378 -1.9471 288.0 280.0 284.827 0.034 0.1014 0.0019 0.0013 4.3951 22.5949 0.6971 0.0003 0.1063 1122.8 515.2462 1448.0 0.0 -0.9223 -1.1622 1448.0 312.0 1234.034 0.0274 0.0688 0.0019 0.0022 3.848 18.2344 0.4795 0.0003 0.0737 955.2 570.3891 1448.0 0.0 -0.2801 -1.9386 1448.0 280.0 1111.0793 0.0
0.0516 0.0567 0.0039 0.0058 0.3688 -1.5978 0.1493 0.0001 0.076 244.1 29.6826 228.0 0.0 1.1985 -0.5797 297.0 228.0 245.8384 0.02 0.042 0.0006 0.0003 1.7887 1.6237 0.149 0.0002 0.0462 1298.2571 462.4006 1465.0 312.8286 -0.8114 -1.2081 1676.0 586.0 1377.0372 0.0155 0.0378 0.0005 0.0004 2.2687 3.654 0.1454 0.0001 0.0407 982.01 620.4831 1025.5 964.4313 -0.0634 -1.8423 1676.0 228.0 1159.9538 0.0
0.004 0.0061 0.0022 0.0028 2.7691 9.0174 0.0318 0.0001 0.0072 956.2895 714.0283 1021.5 970.3617 -0.0138 -2.0065 1676.0 228.0 1187.817 0.002 0.005 0.0003 0.0003 4.1892 19.8593 0.0318 0.0001 0.0053 361.6935 259.3021 228.0 0.0 1.3914 -0.0633 861.0 228.0 443.819 0.0015 0.004 0.0003 0.0002 4.9982 30.1468 0.0311 0.0001 0.0042 587.64 562.2371 228.0 0.0 1.1582 -0.3483 1676.0 228.0 811.3385 0.0
0.0331 0.0443 0.016 0.0234 2.4533 7.9634 0.2397 0.0002 0.055 301.8913 291.4712 228.0 0.0 4.2524 16.6656 1646.0 228.0 417.429 0.0274 0.0316 0.0166 0.0243 1.9058 5.6432 0.1705 0.0001 0.0416 1125.6852 655.9803 1646.0 44.478 -0.4203 -1.7826 1676.0 228.0 1299.811 0.0157 0.0275 0.0007 0.0009 2.6199 9.2475 0.1705 0.0001 0.0315 746.74 662.7671 281.0 78.5778 0.6235 -1.576 1676.0 228.0 996.2371 0.0
2.5497 3.4969 0.1279 0.1896 0.8309 -0.9882 9.4902 0.0001 4.2084 334.8333 191.7028 224.0 2.9652 1.0069 -1.0346 661.0 222.0 381.8388 0.3566 1.3638 0.0007 0.0009 4.6653 23.9313 9.4853 0.0 1.4021 292.625 235.707 216.0 0.0 3.9632 15.3729 1476.0 216.0 374.9078 0.3138 1.2684 0.0008 0.001 5.0038 27.5771 9.3362 0.0 1.3005 297.69 230.4276 216.0 0.0 3.7797 14.5458 1476.0 216.0 375.7463 0.0
0.0312 0.1264 0.0028 0.0039 5.5016 29.4321 0.7753 0.0001 0.1285 297.9459 47.3063 288.0 0.0 5.4807 29.2598 576.0 288.0 301.5778 0.018 0.102 0.0009 0.0007 7.4604 55.04 0.8112 0.0001 0.1028 1623.619 222.4807 1664.0 0.0 -5.2542 26.1865 1664.0 320.0 1638.551 0.0115 0.0775 0.0006 0.0007 9.5646 91.2575 0.7753 0.0001 0.078 1133.12 667.5345 1664.0 0.0 -0.4515 -1.8063 1664.0 288.0 1313.433 0.0
0.0361 0.0569 0.0088 0.0129 2.7011 9.0738 0.3083 0.0001 0.0669 1036.0408 674.8632 1465.0 312.8286 -0.2038 -1.9194 1676.0 222.0 1232.6906 0.0344 0.0464 0.0114 0.0162 1.6279 2.595 0.2086 0.0001 0.0574 276.2745 184.9762 228.0 5.9304 5.9403 36.7347 1517.0 208.0 331.4708 0.0177 0.0346 0.0006 0.0008 2.6683 8.7165 0.2086 0.0001 0.0387 648.56 619.5249 272.5 73.3887 0.9492 -1.0352 1676.0 208.0 894.7642 0.0
0.0632 0.2173 0.0019 0.0021 3.6329 12.1697 1.0404 0.0004 0.2231 1588.8485 300.9979 1664.0 0.0 -3.5383 10.9092 1664.0 352.0 1616.2592 0.0298 0.1138 0.0009 0.0012 4.7964 23.7086 0.7391 0.0001 0.1169 297.0746 52.1238 288.0 0.0 5.4022 27.5966 592.0 288.0 301.5455 0.0209 0.0933 0.0005 0.0006 5.9172 36.8876 0.7282 0.0001 0.0951 723.36 635.4273 288.0 0.0 0.7939 -1.3668 1664.0 288.0 960.7184 0.0
0.0858 0.1887 0.0126 0.0184 3.8861 17.1712 1.1206 0.0001 0.2054 288.4468 243.1664 216.0 0.0 3.3264 10.0305 1364.0 216.0 375.5974 0.0798 0.1999 0.0021 0.0028 3.3424 11.3231 1.0406 0.0001 0.2135 1157.358 505.9082 1476.0 0.0 -1.0578 -0.7312 1476.0 222.0 1261.187 0.0423 0.1162 0.0015 0.0021 4.2808 21.4985 0.8171 0.0001 0.1231 748.97 593.1959 272.0 83.0256 0.3141 -1.8381 1476.0 216.0 953.582 0.0
0.002 0.006 0.0003 0.0003 4.6179 21.7883 0.0365 0.0001 0.0063 516.0208 541.8367 228.0 0.0 1.541 0.5586 1676.0 228.0 744.1425 0.0019 0.0061 0.0005 0.0005 5.4172 30.4941 0.0411 0.0 0.0063 760.4231 668.8066 265.0 63.7518 0.5706 -1.6339 1676.0 222.0 1008.436 0.001 0.004 0.0002 0.0001 7.5558 60.0771 0.0365 0.0 0.0041 643.11 620.3773 232.0 14.826 0.9799 -0.9501 1676.0 222.0 891.4088 0.0
0.0105 0.0248 0.0015 0.002 2.5144 4.6056 0.0924 0.0 0.0266 373.4103 387.9922 240.0 17.7912 2.888 6.7913 1676.0 228.0 534.8955 0.0069 0.0143 0.0005 0.0008 3.0036 9.6888 0.0779 0.0 0.0158 364.5738 209.0374 236.0 11.8608 1.5026 0.9603 940.0 228.0 419.3976 0.0042 0.0115 0.0004 0.0005 4.1343 18.8912 0.0779 0.0 0.0122 368.02 290.3168 238.0 14.826 3.0574 10.0161 1676.0 228.0 467.8458 0.0
0.4413 1.0015 0.0179 0.0266 2.6175 6.0614 4.4862 0.0001 1.085 288.7347 256.1158 228.0 0.0 4.5374 19.439 1646.0 228.0 384.2191 0.4261 0.9906 0.0387 0.0572 2.6917 6.5295 4.5683 0.0001 1.0694 491.8235 518.5828 228.0 5.9304 1.6579 0.9543 1676.0 222.0 711.0172 0.2173 0.7206 0.0008 0.0011 4.1647 17.6166 4.4862 0.0001 0.7492 392.31 421.9447 228.0 0.0 2.4705 4.4059 1676.0 222.0 574.5991 0.0
0.0442 0.0566 0.0249 0.0365 1.326 0.8433 0.1956 0.0002 0.0704 770.0 332.2393 720.0 0.0 1.4674 1.6403 1664.0 416.0 834.4963 0.0101 0.0181 0.0022 0.0029 2.864 9.4609 0.1036 0.0001 0.0207 657.1429 304.0942 856.0 35.5824 -0.192 -1.4792 1264.0 288.0 723.332 0.0085 0.014 0.0021 0.0027 2.3426 5.6173 0.0722 0.0001 0.0163 675.2 309.8095 824.0 154.1904 0.16 -0.3276 1664.0 288.0 742.2379 0.0
0.0429 0.0593 0.0203 0.0276 1.8574 2.867 0.2205 0.0003 0.0715 290.2857 5.8102 288.0 0.0 1.8265 1.4549 304.0 288.0 290.3397 0.007 0.0124 0.001 0.0009 1.885 2.2588 0.0489 0.0003 0.0141 1654.14 88.0186 1664.0 0.0 -8.932 78.8174 1664.0 848.0 1656.452 0.006 0.0116 0.0007 0.0006 2.1356 3.3341 0.0489 0.0002 0.013 1463.2 482.5702 1664.0 0.0 -1.9701 1.9384 1664.0 288.0 1539.967 0.0
0.0182 0.0296 0.0041 0.0059 2.0859 3.9478 0.1239 0.0001 0.0345 779.6735 593.353 416.0 287.6244 0.2915 -1.8958 1476.0 222.0 976.1011 0.0175 0.0283 0.0049 0.0069 2.0965 4.3267 0.1323 0.0001 0.033 624.3922 499.0181 378.0 240.1812 0.7724 -1.1223 1476.0 216.0 796.2424 0.0089 0.0196 0.0004 0.0003 3.217 11.8052 0.1189 0.0001 0.0215 700.48 550.0484 416.0 296.52 0.544 -1.561 1476.0 216.0 888.9319 0.0
0.0106 0.0229 0.0006 0.0008 2.3589 4.7316 0.0918 0.0001 0.025 323.9118 344.4622 228.0 0.0 3.5314 10.9277 1676.0 216.0 469.1303 0.0055 0.0158 0.0004 0.0003 3.4345 11.4888 0.0787 0.0001 0.0166 830.9545 674.557 372.5 223.1313 0.3562 -1.7869 1676.0 222.0 1067.061 0.0036 0.0126 0.0003 0.0003 4.6054 22.0515 0.0787 0.0001 0.0131 658.56 629.7467 236.0 11.8608 0.903 -1.0899 1676.0 216.0 909.0194 0.0
0.0413 0.1095 0.0033 0.0044 4.8184 25.5493 0.7029 0.0001 0.116 998.7021 706.0248 1676.0 0.0 -0.0835 -2.0034 1676.0 222.0 1218.717 0.0366 0.1087 0.003 0.0042 5.5396 33.4834 0.7569 0.0001 0.1137 368.5849 322.8522 256.0 41.5128 2.8557 7.9557 1676.0 216.0 487.9771 0.0194 0.0663 0.0011 0.0013 7.2856 60.647 0.6109 0.0001 0.0688 664.74 621.5025 256.0 59.304 0.9266 -1.039 1676.0 216.0 907.8998 0.0
0.0174 0.0187 0.0116 0.0145 1.3291 1.1962 0.0775 0.0001 0.0254 256.8333 139.5643 216.0 0.0 3.1887 8.4168 755.0 216.0 291.5095 0.0126 0.0166 0.0042 0.0061 1.5712 1.9106 0.0679 0.0001 0.0208 687.4828 529.6759 472.0 370.65 0.6279 -1.446 1476.0 222.0 865.0733 0.0074 0.0113 0.0017 0.0023 2.3578 7.2663 0.0673 0.0001 0.0134 506.61 463.9326 224.0 11.8608 1.3563 0.1282 1476.0 216.0 685.372 0.0
0.085 0.1356 0.015 0.022 1.6995 1.695 0.4871 0.0001 0.1585 335.1892 204.186 240.0 17.7912 2.7968 8.6443 1242.0 222.0 391.0459 0.0515 0.1224 0.0038 0.0055 3.291 11.7629 0.6936 0.0001 0.1319 281.2381 117.6769 228.0 17.7912 3.2812 11.218 807.0 216.0 304.5044 0.0325 0.0869 0.0006 0.0008 3.5742 12.9267 0.4871 0.0001 0.0923 301.2 156.5837 240.0 35.5824 3.4392 14.0679 1242.0 216.0 339.1087 0.0
0.0303 0.1053 0.0011 0.0015 4.2068 17.2093 0.5763 0.0001 0.1084 250.3721 96.4829 228.0 0.0 4.1243 15.46 681.0 228.0 267.9154 0.0228 0.084 0.0005 0.0002 4.6849 21.6775 0.499 0.0002 0.0863 1500.509 446.924 1676.0 0.0 -2.2396 3.2068 1676.0 228.0 1564.533 0.013 0.0602 0.0004 0.0004 6.5612 45.8192 0.499 0.0001 0.0613 962.95 709.828 1046.5 933.2967 -0.0206 -1.9894 1676.0 228.0 1194.19 0.0
0.0434 0.1283 0.0041 0.0048 4.1019 16.6964 0.6594 0.0001 0.1332 309.3333 76.8615 288.0 0.0 3.0737 7.7381 576.0 288.0 318.396 0.0159 0.1031 0.0005 0.0003 7.9911 63.7325 0.8771 0.0003 0.1036 1647.123 136.6752 1664.0 0.0 -8.1824 65.9298 1664.0 496.0 1652.707 0.0119 0.0684 0.0005 0.0003 8.6151 77.7664 0.6594 0.0001 0.069 1285.92 609.4641 1664.0 0.0 -0.9801 -1.0323 1664.0 288.0 1421.732 0.0
0.4304 1.755 0.0069 0.0099 4.6605 21.3236 9.623 0.0002 1.7793 587.871 465.0282 288.0 0.0 1.0125 -0.7788 1472.0 288.0 744.8944 0.1938 1.1736 0.0006 0.0007 7.2159 53.2195 9.4463 0.0001 1.1811 983.4203 652.7644 1120.0 806.5344 -0.037 -1.9267 1664.0 288.0 1177.727 0.1337 0.9666 0.0006 0.0007 8.9691 82.4009 9.4198 0.0001 0.971 860.8 626.1078 304.0 23.7216 0.297 -1.7914 1664.0 288.0 1062.576 0.0
0.0585 0.0606 0.0412 0.0523 1.139 0.5216 0.2273 0.0002 0.0833 413.6667 317.4896 334.5 157.8969 2.5693 6.8133 1646.0 228.0 517.4164 0.0192 0.0307 0.003 0.0043 1.9772 3.8268 0.1449 0.0001 0.036 393.0658 296.3932 228.0 0.0 1.7566 2.1548 1382.0 228.0 491.1148 0.0146 0.0252 0.0022 0.0031 2.251 5.0598 0.1231 0.0001 0.0291 398.01 300.0808 228.0 0.0 2.0209 3.7528 1646.0 228.0 497.554 0.0
0.0681 0.0973 0.0295 0.041 2.0732 4.2618 0.4458 0.0002 0.1179 325.4375 353.0561 216.0 0.0 3.2617 9.2528 1646.0 216.0 477.4529 0.057 0.1088 0.0019 0.0024 2.4016 5.7925 0.5132 0.0001 0.1219 1337.8462 566.8274 1622.0 35.5824 -1.3881 -0.0401 1646.0 222.0 1450.8435 0.0327 0.0614 0.0025 0.0034 2.3364 4.9118 0.2735 0.0001 0.0693 851.89 695.06 228.0 17.7912 0.2187 -1.9498 1646.0 216.0 1097.2665 0.0
0.0667 0.0489 0.0639 0.0274 0.6441 -0.4121 0.1656 0.025 0.0809 698.125 517.1765 681.0 689.409 0.0174 -2.2107 1278.0 216.0 849.3622 0.006 0.0159 0.0008 0.0009 3.1794 8.5127 0.0657 0.0001 0.0169 1102.13 643.2282 1676.0 0.0 -0.3524 -1.7473 1676.0 222.0 1274.338 0.0055 0.0143 0.0008 0.0009 3.3321 9.7477 0.0657 0.0001 0.0152 1069.81 641.3699 1266.0 607.866 -0.2825 -1.7603 1676.0 216.0 1245.687 0.0
1.4754 2.9568 0.06 0.0871 1.9923 2.7092 10.8851 0.0002 3.272 334.0976 176.7737 256.0 47.4432 2.5355 8.1229 1142.0 216.0 376.9721 1.1604 2.3184 0.0349 0.0515 2.732 8.0209 12.0568 0.0001 2.5749 369.8305 315.6798 255.0 48.9258 3.1312 9.0521 1596.0 222.0 484.499 0.6846 1.517 0.0159 0.0233 2.7596 7.1793 7.0824 0.0001 1.6574 355.18 267.0596 255.5 49.6671 3.4445 12.3536 1596.0 216.0 443.5769 0.0
0.2178 0.3985 0.1359 0.0998 2.9146 7.4946 1.6286 0.0001 0.4423 237.2 24.2787 228.0 0.0 1.9452 1.9251 297.0 228.0 238.3569 0.044 0.033 0.0358 0.0025 2.5672 7.7815 0.1913 0.0005 0.0549 1605.753 255.4974 1676.0 0.0 -3.6697 12.7298 1676.0 292.0 1625.716 0.0374 0.0282 0.0351 0.003 1.8348 4.7721 0.1541 0.0001 0.0468 1400.47 544.6863 1676.0 0.0 -1.5304 0.4646 1676.0 228.0 1501.677 0.0
0.4143 2.0381 0.0068 0.0092 5.5203 30.9299 13.3049 0.0001 2.0589 890.1458 677.7999 458.0 340.998 0.1601 -1.9426 1676.0 228.0 1114.5408 0.3858 1.561 0.009 0.0133 5.2052 28.6261 10.2695 0.0001 1.5934 269.1154 159.5627 228.0 17.7912 6.2133 39.6453 1364.0 216.0 312.0797 0.2006 1.1347 0.0034 0.0047 7.4692 60.0664 10.2451 0.0001 1.1467 567.21 573.1132 236.0 29.652 1.2591 -0.3294 1676.0 216.0 804.3018 0.0
0.0166 0.0277 0.0014 0.0018 1.4508 0.6326 0.0979 0.0001 0.0321 1240.96 523.5449 1664.0 0.0 -0.5269 -1.591 1664.0 304.0 1344.8416 0.0165 0.0256 0.0015 0.002 1.4016 0.7383 0.0919 0.0001 0.0302 326.4 36.2846 304.0 0.0 0.9507 -1.1173 384.0 304.0 328.3705 0.0083 0.0182 0.0005 0.0005 2.4931 5.6719 0.0914 0.0001 0.02 783.68 589.5202 384.0 118.608 0.7106 -1.3707 1664.0 304.0 978.8836 0.0
0.2958 0.6747 0.0553 0.0817 3.0652 9.1243 3.1311 0.0001 0.7298 678.7111 508.1329 520.0 441.8148 0.5596 -1.3856 1476.0 222.0 844.4585 0.2498 0.6159 0.0437 0.0646 3.6051 12.9805 3.1287 0.0001 0.6594 423.6364 372.5317 216.0 0.0 1.6002 1.2833 1476.0 216.0 561.8936 0.1374 0.4618 0.0015 0.002 5.163 28.0889 3.1286 0.0001 0.4796 538.42 454.6637 224.0 11.8608 1.0742 -0.4009 1476.0 216.0 703.241 0.0
0.3763 2.5005 0.0005 0.0006 6.496 41.0779 17.3349 0.0001 2.5028 290.0 88.8618 267.0 42.9954 2.0047 3.0173 548.0 228.0 303.0378 0.3474 2.4028 0.0007 0.0008 6.7931 45.0474 17.335 0.0001 2.4048 258.5577 48.0092 228.0 0.0 1.0413 -0.7103 354.0 228.0 262.8928 0.1806 1.7332 0.0003 0.0002 9.6942 92.9579 17.3344 0.0001 1.7339 273.65 72.0099 240.0 17.7912 2.3146 5.7242 548.0 228.0 282.8743 0.0
0.0495 0.0502 0.0775 0.1053 0.3913 -1.1641 0.1579 0.0002 0.0696 257.3333 50.2786 228.0 0.0 1.368 0.0078 357.0 228.0 261.9695 0.0149 0.0399 0.0004 0.0002 3.6727 17.2899 0.2639 0.0001 0.0424 1031.608 709.6448 1676.0 0.0 -0.1813 -1.9843 1676.0 228.0 1249.574 0.0118 0.03 0.0004 0.0002 2.467 4.9257 0.1326 0.0001 0.0321 869.01 705.5103 273.5 67.4583 0.2701 -1.9364 1676.0 228.0 1117.115 0.0
0.6417 1.5806 0.0035 0.0052 3.5479 14.2326 8.6409 0.0001 1.687 958.359 556.1535 1328.0 219.4248 -0.3186 -1.8034 1476.0 222.0 1104.4581 0.4102 1.2526 0.0007 0.0008 4.7598 26.0368 8.483 0.0001 1.3083 291.7541 254.7813 216.0 0.0 3.7569 13.5508 1476.0 216.0 385.966 0.2503 0.9934 0.0007 0.0008 6.2737 45.6696 8.483 0.0001 1.0196 551.73 514.6327 222.0 8.8956 1.0641 -0.7352 1476.0 216.0 752.7313 0.0
1.5494 3.7594 0.0634 0.0937 3.4816 12.5421 19.2538 0.0001 4.0147 371.5588 259.3309 314.0 115.6428 3.7426 15.92 1676.0 222.0 450.9218 0.7984 2.783 0.0043 0.0062 5.225 29.889 19.4952 0.0001 2.8749 300.0758 219.229 235.0 10.3782 4.8195 24.4711 1676.0 222.0 370.6462 0.5269 2.2545 0.0018 0.0025 6.579 47.9152 19.2491 0.0001 2.3043 324.38 234.8003 239.5 22.9803 4.3722 20.792 1676.0 222.0 399.7527 0.0
0.0074 0.0114 0.0023 0.0033 1.9399 3.0047 0.0429 0.0002 0.0133 334.3889 245.7658 228.0 0.0 1.6721 0.9078 940.0 228.0 410.9272 0.0019 0.0035 0.0008 0.0005 6.6006 50.2467 0.03 0.0002 0.0039 1509.7439 371.0429 1646.0 0.0 -2.6762 5.6791 1646.0 228.0 1554.1302 0.0016 0.0031 0.0008 0.0005 7.6138 65.8767 0.03 0.0001 0.0035 1298.18 573.5646 1646.0 0.0 -1.1655 -0.5098 1646.0 228.0 1418.0825 0.0
0.0228 0.0633 0.0034 0.0049 3.9725 16.2739 0.3373 0.0001 0.0663 346.1562 202.3427 228.0 0.0 1.2131 -0.3254 793.0 228.0 399.3586 0.0108 0.0458 0.0004 0.0003 5.9727 38.3246 0.3421 0.0001 0.0467 1443.1765 396.489 1676.0 0.0 -1.7621 2.1858 1676.0 228.0 1495.8777 0.0074 0.0368 0.0003 0.0003 7.6386 63.0307 0.3373 0.0 0.0373 1092.13 619.4572 1374.0 447.7452 -0.3886 -1.616 1676.0 228.0 1254.0486 0.0
0.4106 0.7218 0.0327 0.0483 1.8144 1.929 2.5157 0.0001 0.8233 591.0 503.2154 306.0 124.5384 1.0321 -0.7645 1476.0 222.0 772.497 0.3244 0.6312 0.0505 0.0746 2.2912 3.995 2.5681 0.0001 0.7046 272.4107 200.0073 216.0 0.0 4.8549 23.9567 1476.0 216.0 336.8919 0.1816 0.49 0.0034 0.0049 3.3859 10.6459 2.5157 0.0001 0.5203 412.59 396.8284 228.0 17.7912 2.074 2.661 1476.0 216.0 571.0767 0.0
