wlan_fc_type,wlan_duration,ip_hdr_len,ip_dst,frame_len,ip_proto,frame_protocols,wlan_seq,data_len,time_since_last_packet,ip_src,ip_ttl,ip_id,wlan_ra,llc_type,udp_dstport,normalized_temperature_change,normalized_battery_change,normalized_distance_change,class
0,314,0,0,26,0,0,514,0,0.003388,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,515,0,0.002207,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,516,0,0.003667,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,517,0,0.004249,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
2,48,20,2,228,17,3,634,166,0.284401,1,255,630,0,2048,8890,0.0,0.0,0.018691588785046728,Replay
2,44,20,4,86,6,2,16,0,0.039224,2,128,64304,1,2048,0,0.0,0.0,0.018691588785046728,Replay
2,60,0,0,26,0,0,0,0,0.047416,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
2,48,20,2,228,17,3,635,166,0.01534,1,255,631,0,2048,8890,0.0,0.0,0.018691588785046728,Replay
2,44,20,5,86,6,2,17,0,0.063515,2,128,41588,1,2048,0,0.0,0.0,0.018691588785046728,Replay
2,60,0,0,26,0,0,0,0,0.023294,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
2,48,20,2,230,17,3,636,168,0.015277,1,255,632,0,2048,8890,0.0,0.0,0.018691588785046728,Replay
2,44,20,4,86,6,2,18,0,0.049021,2,128,64305,1,2048,0,0.0,0.0,0.037383177570093455,Replay
2,48,20,2,229,17,3,637,167,0.052913,1,255,633,0,2048,8890,0.0,0.0,0.037383177570093455,Replay
2,44,20,5,86,6,2,19,0,0.071073,2,128,41589,1,2048,0,0.0,0.0,0.037383177570093455,Replay
2,48,20,2,231,17,3,638,169,0.030885,1,255,634,0,2048,8890,0.0,0.0,0.037383177570093455,Replay
2,44,20,4,86,6,2,20,0,0.061498,2,128,64306,1,2048,0,0.0,0.0,0.037383177570093455,Replay
0,314,0,0,26,0,0,1148,0,1.794931,0,0,0,0,0,0,0.0,0.0,0.009345794392523364,Replay
0,314,0,0,26,0,0,1149,0,0.000664,0,0,0,1,0,0,0.0,0.0,0.009345794392523364,Replay
0,314,0,0,26,0,0,1151,0,0.002622,0,0,0,1,0,0,0.0,0.0,0.009345794392523364,Replay
0,314,0,0,26,0,0,1152,0,0.181929,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1153,0,0.002642,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1154,0,0.004867,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1155,0,0.001666,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1156,0,0.003365,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1157,0,0.002191,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1158,0,0.003385,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1159,0,0.002484,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1161,0,0.007077,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1163,0,0.017424,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1164,0,0.000656,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1165,0,0.000573,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1166,0,0.000699,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1167,0,0.000533,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1168,0,0.000746,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1170,0,0.007346,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1171,0,0.000573,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1172,0,0.004431,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1173,0,0.002148,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1174,0,0.003356,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1175,0,0.002242,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1179,0,0.012279,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1183,0,0.014224,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1186,0,0.007901,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1190,0,0.009526,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1192,0,0.01261,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1219,0,0.074379,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1223,0,0.004313,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1232,0,0.026661,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1236,0,0.01966,0,0,0,0,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1255,0,0.045162,0,0,0,1,0,0,0.0,0.0,0.03271028037383177,Replay
0,314,0,0,26,0,0,1292,0,0.289968,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1295,0,0.003788,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1296,0,0.00422,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1297,0,0.001,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1298,0,0.003416,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1299,0,0.00337,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1300,0,0.002573,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1301,0,0.003395,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1302,0,0.003319,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1303,0,0.000659,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1304,0,0.005229,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1305,0,0.00267,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1306,0,0.003324,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1307,0,0.001276,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1308,0,0.003637,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1309,0,0.002356,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1310,0,0.003522,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1312,0,0.00748,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1313,0,0.00066,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1314,0,0.004385,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1315,0,0.012557,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1316,0,0.002133,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1319,0,0.002264,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1320,0,0.000535,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1322,0,0.006162,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1323,0,0.001018,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1324,0,0.009439,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1325,0,0.000551,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1326,0,0.000602,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1327,0,0.000643,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1328,0,0.003003,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1329,0,0.002118,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1330,0,0.005014,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1331,0,0.005634,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1332,0,0.000603,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1334,0,0.004974,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1335,0,0.002626,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1336,0,0.003961,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1337,0,0.001096,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1338,0,0.003862,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1339,0,0.007057,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1340,0,0.001603,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1341,0,0.000533,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1342,0,0.001353,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1343,0,0.003662,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1344,0,0.002823,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1346,0,0.005749,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1347,0,0.001863,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1348,0,0.003525,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1349,0,0.002177,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1351,0,0.020501,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1352,0,0.000584,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1353,0,0.000665,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1354,0,0.004852,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1355,0,0.005409,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1356,0,0.000615,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1357,0,0.000601,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1358,0,0.000626,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1359,0,0.000626,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1360,0,0.000576,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1361,0,0.001205,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1362,0,0.003896,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1363,0,0.002138,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1364,0,0.003369,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1365,0,0.002271,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1366,0,0.004498,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1367,0,0.001776,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1368,0,0.011501,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1369,0,0.001497,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1370,0,0.000593,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1371,0,0.000618,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1372,0,0.007825,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1373,0,0.000516,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1374,0,0.00071,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1376,0,0.005266,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1377,0,0.000947,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1378,0,0.00439,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1379,0,0.001108,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
2,60,0,0,26,0,0,0,0,0.285287,0,0,0,1,0,0,0.0,0.0,0.004672897196261682,Replay
2,60,0,0,26,0,0,0,0,0.0006,0,0,0,1,0,0,0.0,0.0,0.004672897196261682,Replay
2,44,20,5,86,6,2,62,0,0.032915,2,128,41605,1,2048,0,0.0,0.0,0.004672897196261682,Replay
2,44,20,5,86,6,2,62,0,0.00466,2,128,41605,1,2048,0,0.0,0.0,0.004672897196261682,Replay
2,48,20,2,231,17,3,676,169,0.014043,1,255,673,0,2048,8890,0.0,0.0,0.004672897196261682,Replay
2,48,20,2,75,17,3,677,13,0.000135,1,255,674,0,2048,8899,0.0,0.0,0.004672897196261682,Replay
2,60,0,0,26,0,0,0,0,0.04999,0,0,0,1,0,0,0.0,0.0,0.004672897196261682,Replay
2,48,20,2,230,17,3,678,168,0.05204,1,255,675,0,2048,8890,0.0,0.0,0.004672897196261682,Replay
2,320,20,2,230,17,3,678,168,0.005016,1,255,675,0,2048,8890,0.0,0.0,0.004672897196261682,Replay
2,320,20,2,74,17,3,679,12,0.007291,1,255,676,0,2048,8899,0.0,0.0,0.004672897196261682,Replay
2,60,0,0,26,0,0,0,0,0.037473,0,0,0,1,0,0,0.0,0.0,0.004672897196261682,Replay
2,44,20,5,86,6,2,63,0,0.042203,2,128,41606,1,2048,0,0.0,0.0,0.004672897196261682,Replay
2,320,20,2,231,17,3,680,169,0.015129,1,255,677,0,2048,8890,0.0,0.0,0.004672897196261682,Replay
2,60,0,0,26,0,0,0,0,0.045079,0,0,0,1,0,0,0.0,0.0,0.004672897196261682,Replay
2,48,20,2,232,17,3,681,170,0.052116,1,255,678,0,2048,8890,0.0,0.0,0.018691588785046728,Replay
2,60,0,0,26,0,0,0,0,0.050432,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
2,48,20,2,230,17,3,682,168,0.051083,1,255,679,0,2048,8890,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1954,0,1.80227,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1955,0,0.000571,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1956,0,0.000735,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1957,0,0.002832,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1958,0,0.003733,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1959,0,0.002143,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1960,0,0.003368,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1961,0,0.00221,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1962,0,0.003365,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1963,0,0.003465,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1964,0,0.003253,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1965,0,0.00281,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1966,0,0.012747,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1967,0,0.000565,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1968,0,0.000678,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1969,0,0.00062,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1970,0,0.000547,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1971,0,0.000967,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1972,0,0.002807,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1973,0,0.002189,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1974,0,0.004123,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1975,0,0.001376,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1976,0,0.003449,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1977,0,0.002259,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1978,0,0.003321,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1979,0,0.002263,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1980,0,0.00334,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1981,0,0.002121,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1982,0,0.003346,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1983,0,0.002167,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1984,0,0.003642,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1985,0,0.002406,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1986,0,0.003368,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1987,0,0.001878,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1988,0,0.003811,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1989,0,0.002035,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1990,0,0.003346,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1991,0,0.002278,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1992,0,0.003231,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1993,0,0.003183,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1994,0,0.002364,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1995,0,0.002189,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1996,0,0.003285,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1997,0,0.002896,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,1999,0,0.004765,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,2000,0,0.005946,0,0,0,0,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,2001,0,0.000599,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,Replay
0,314,0,0,26,0,0,2002,0,0.015018,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2003,0,0.000617,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2004,0,0.000619,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2005,0,0.000596,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2006,0,0.000892,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2007,0,0.00029,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2008,0,0.002325,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2009,0,0.001432,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2010,0,0.003311,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2011,0,0.002161,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2012,0,0.003381,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2013,0,0.002449,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2014,0,0.003118,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2015,0,0.00218,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2016,0,0.004211,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2017,0,0.002145,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2018,0,0.003275,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2019,0,0.00221,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2020,0,0.004418,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2021,0,0.002165,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2022,0,0.004199,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2023,0,0.001381,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2024,0,0.003955,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2025,0,0.001668,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2026,0,0.00336,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2027,0,0.002158,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2028,0,0.003294,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2029,0,0.003491,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2030,0,0.003595,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2031,0,0.002265,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2032,0,0.00333,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2033,0,0.002147,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2034,0,0.003413,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2035,0,0.002175,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2036,0,0.020162,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2037,0,0.000653,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2038,0,0.000619,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2039,0,0.000905,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2040,0,0.000272,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2041,0,0.000937,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2042,0,0.000615,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2060,0,0.22779,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2068,0,0.022994,0,0,0,0,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2069,0,0.002108,0,0,0,1,0,0,0.0,0.0,0.0,Replay
0,314,0,0,26,0,0,2158,0,0.258126,0,0,0,0,0,0,0.0,0.0125,0.018691588785046728,Replay
0,314,0,0,26,0,0,2159,0,0.000654,0,0,0,1,0,0,0.0,0.0125,0.018691588785046728,Replay
0,314,0,0,26,0,0,2160,0,0.000568,0,0,0,0,0,0,0.0,0.0125,0.018691588785046728,Replay
0,314,0,0,26,0,0,2162,0,0.002115,0,0,0,0,0,0,0.0,0.0125,0.018691588785046728,Replay
0,314,0,0,26,0,0,2163,0,0.001945,0,0,0,1,0,0,0.0,0.0125,0.018691588785046728,Replay
0,314,0,0,26,0,0,2164,0,0.003382,0,0,0,0,0,0,0.0,0.0125,0.018691588785046728,Replay
0,314,0,0,26,0,0,2165,0,0.002277,0,0,0,1,0,0,0.0,0.0125,0.018691588785046728,Replay
0,314,0,0,26,0,0,2166,0,0.003318,0,0,0,0,0,0,0.0,0.0125,0.018691588785046728,Replay
0,314,0,0,26,0,0,2167,0,0.002356,0,0,0,1,0,0,0.0,0.0125,0.018691588785046728,Replay
0,314,0,0,26,0,0,2168,0,0.003121,0,0,0,0,0,0,0.0,0.0125,0.018691588785046728,Replay
